employee_id,role_id,role_name,division,grade,base_salary_usd,tenure_years,rating,manager_id
E01920,R040,Program Manager (Ops),Operations,1,74121,7.4,3,E01990
E01921,R040,Program Manager (Ops),Operations,1,86460,8.9,3,E01985
E01922,R040,Program Manager (Ops),Operations,3,126369,4.0,3,E01978
E01923,R040,Program Manager (Ops),Operations,3,140336,4.6,4,E01980
E01924,R040,Program Manager (Ops),Operations,2,94854,1.2,4,E01978
E01925,R040,Program Manager (Ops),Operations,1,73796,15.0,3,E01992
E01926,R040,Program Manager (Ops),Operations,2,110463,1.9,4,E01975
E01927,R040,Program Manager (Ops),Operations,2,98969,8.9,2,E01992
E01928,R040,Program Manager (Ops),Operations,3,139307,0.1,2,E01985
E01929,R040,Program Manager (Ops),Operations,1,73406,2.5,3,E01991
E01930,R040,Program Manager (Ops),Operations,1,76205,0.4,3,E01976
E01931,R040,Program Manager (Ops),Operations,1,73504,3.7,3,E01991
E01932,R040,Program Manager (Ops),Operations,1,76320,0.3,3,E01985
E01933,R040,Program Manager (Ops),Operations,1,89405,15.0,3,E01977
E01934,R040,Program Manager (Ops),Operations,1,86412,1.9,2,E01979
E01935,R040,Program Manager (Ops),Operations,3,139813,1.8,2,E01988
E01936,R040,Program Manager (Ops),Operations,1,70284,4.8,2,E01983
E01937,R040,Program Manager (Ops),Operations,1,82097,2.3,4,E01988
E01938,R040,Program Manager (Ops),Operations,1,74386,7.3,4,E01977
E01939,R040,Program Manager (Ops),Operations,2,91258,15.0,3,E01992
E01940,R040,Program Manager (Ops),Operations,2,103171,4.3,3,E01985
E01941,R040,Program Manager (Ops),Operations,2,109338,1.8,3,E01982
E01942,R040,Program Manager (Ops),Operations,1,81422,2.4,4,E01993
E01943,R040,Program Manager (Ops),Operations,1,79961,5.6,2,E01979
E01944,R040,Program Manager (Ops),Operations,2,100985,0.6,3,E01977
E01945,R040,Program Manager (Ops),Operations,1,78547,3.8,3,E01978
E01946,R040,Program Manager (Ops),Operations,2,99106,2.6,3,E01988
E01947,R040,Program Manager (Ops),Operations,1,74125,0.8,3,E01987
E01948,R040,Program Manager (Ops),Operations,1,87949,2.9,3,E01986
E01949,R040,Program Manager (Ops),Operations,2,107655,1.7,4,E01983
E01950,R040,Program Manager (Ops),Operations,2,113137,0.7,4,E01978
E01951,R040,Program Manager (Ops),Operations,1,88245,0.0,4,E01986
E01952,R040,Program Manager (Ops),Operations,3,123194,5.2,4,E01992
E01953,R040,Program Manager (Ops),Operations,3,126716,3.7,4,E01981
E01954,R040,Program Manager (Ops),Operations,1,73851,6.5,3,E01993
E01955,R040,Program Manager (Ops),Operations,3,147699,0.0,3,E01994
E01956,R040,Program Manager (Ops),Operations,2,98578,3.4,3,E01974
E01957,R040,Program Manager (Ops),Operations,1,85664,1.7,3,E01994
E01958,R040,Program Manager (Ops),Operations,1,87533,2.0,4,E01977
E01959,R040,Program Manager (Ops),Operations,3,137703,3.0,2,E01993
E01960,R040,Program Manager (Ops),Operations,3,122136,2.5,3,E01995
E01961,R040,Program Manager (Ops),Operations,1,81369,1.8,2,E01979
E01962,R040,Program Manager (Ops),Operations,3,138629,11.1,2,E01995
E01963,R040,Program Manager (Ops),Operations,3,145140,0.5,4,E01986
E01964,R040,Program Manager (Ops),Operations,1,76018,0.4,3,E01984
E01965,R040,Program Manager (Ops),Operations,3,119471,1.5,3,E01980
E01966,R040,Program Manager (Ops),Operations,1,77561,5.1,3,E01991
E01967,R040,Program Manager (Ops),Operations,3,147519,8.2,2,E01974
E01968,R040,Program Manager (Ops),Operations,3,121026,0.3,3,E01986
E01969,R040,Program Manager (Ops),Operations,3,128111,5.1,2,E01977
E01970,R040,Program Manager (Ops),Operations,1,74320,4.9,4,E01984
E01971,R040,Program Manager (Ops),Operations,1,80065,2.0,3,E01982
E01972,R040,Program Manager (Ops),Operations,1,89951,1.4,2,E01983
E01973,R040,Program Manager (Ops),Operations,1,78467,2.3,3,E01993
E01974,R041,Ops Manager,Operations,4,153429,5.4,3,E01996
E01975,R041,Ops Manager,Operations,4,182834,2.5,3,E01999
E01976,R041,Ops Manager,Operations,4,163708,1.5,3,E01999
E01977,R041,Ops Manager,Operations,4,184771,0.1,3,E01997
E01978,R041,Ops Manager,Operations,4,189345,0.5,3,E01998
E01979,R041,Ops Manager,Operations,4,150581,5.2,3,E01996
E01980,R041,Ops Manager,Operations,4,180254,0.0,3,E01999
E01981,R041,Ops Manager,Operations,4,157571,2.6,2,E01996
E01982,R041,Ops Manager,Operations,4,186090,0.0,3,E01997
E01983,R041,Ops Manager,Operations,4,163344,2.2,3,E01998
E01984,R041,Ops Manager,Operations,4,181523,0.7,2,E01997
E01985,R041,Ops Manager,Operations,4,174700,1.2,3,E01997
E01986,R041,Ops Manager,Operations,4,165940,0.6,3,E01999
E01987,R041,Ops Manager,Operations,4,189076,3.5,3,E01998
E01988,R041,Ops Manager,Operations,4,185773,4.0,3,E01998
E01989,R041,Ops Manager,Operations,4,165124,7.0,3,E01997
E01990,R041,Ops Manager,Operations,4,160748,1.1,3,E01998
E01991,R041,Ops Manager,Operations,4,164447,7.3,3,E01996
E01992,R041,Ops Manager,Operations,4,177640,0.2,2,E01997
E01993,R041,Ops Manager,Operations,4,163865,1.1,3,E01996
E01994,R041,Ops Manager,Operations,4,160588,1.9,3,E01999
E01995,R041,Ops Manager,Operations,4,169994,3.7,3,E01996
E01996,R042,Ops Director,Operations,5,209053,2.6,3,E02000
E01997,R042,Ops Director,Operations,5,215978,6.6,2,E02000
E01998,R042,Ops Director,Operations,5,206863,7.8,3,E02000
E01999,R042,Ops Director,Operations,5,194973,1.7,3,E02000
E02000,R043,Ops VP,Operations,6,269631,0.2,3,E02002
E02001,R044,SVP Engineering & Product,Corporate,7,366110,5.4,3,E02004
E02002,R045,SVP G&A & Operations,Corporate,7,420930,2.8,3,E02004
E02003,R046,SVP Go-to-Market,Corporate,7,370632,6.0,4,E02004
E02004,R047,CEO,Corporate,7,372589,1.9,4,
